mvir,x,y,z
1.00E+13,182.591,990.326,200.389
1.00E+13,470.774,381.972,21.7609
1.00E+13,130.812,770.463,994.619
1.00E+13,214.012,52.4725,448.824
1.00E+13,453.264,713.489,624.528
1.00E+13,123.699,786.741,813.744
1.00E+13,344.293,128.197,71.8658
1.00E+13,244.092,238.712,413.767
1.00E+13,333.603,322.233,434.504
1.00E+13,300.823,388.502,492.108
1.00E+13,576.15,541.028,914.01
1.00E+13,30.6589,823.941,482.793
1.00E+13,580.683,818.65,53.2781
1.00E+13,598.447,995.826,338.62
1.00E+13,688.087,144.421,906.757
1.00E+13,679.348,469.752,139.972
1.00E+13,621.164,433.98,526.159
1.00E+13,614.43,509.682,264.991
1.00E+13,407.082,563.436,236.874
1.00E+13,455.05,15.863,889.399
1.00E+13,228.423,548.932,490.143
1.00E+13,575.298,331.626,197.109
1.00E+13,755.596,539.649,873.602
1.00E+13,449.343,927.4,579.184
1.00E+13,829.138,349.385,515.315
1.00E+13,873.032,653.25,114.068
1.00E+13,602.457,95.6918,265.312
1.00E+13,698.784,644.367,799.738
1.00E+13,690.549,171.733,154.512
1.00E+13,621.012,799.786,826.211
1.00E+13,473.027,683.362,580.941
1.00E+13,467.116,621.349,715.364
1.00E+13,942.107,601.492,359.899
1.00E+13,900.382,825.247,763.125
1.00E+13,984.48,941.704,15.9547
1.00E+13,775.611,10.9111,648.158
1.00E+13,713.489,843.345,804.011
1.00E+13,768.573,603.548,995.665
1.00E+13,829.287,558.472,982.891
1.00E+13,897.319,353.655,42.8984
1.00E+13,849.949,363.649,992.981
1.00E+13,864.294,914.529,839.791
1.00E+13,848.232,643.513,38.2577
1.00E+13,899.836,764.099,8.12527
1.00E+13,816.514,555.186,764.083
1.00E+13,816.086,970.973,13.3687
1.00E+13,988.336,628.507,651.05
1.00E+13,952.153,731.8,414.289
1.00E+13,954.479,478.39,161.13
1.00E+13,733.583,405.142,239.163
1.00E+13,906.34,600.587,181.328
1.00E+13,714.904,566.884,368.486
1.00E+13,992.068,628.082,16.3748
1.00E+13,914.59,953.545,34.2584
1.00E+13,819.222,167.46,311.488
1.00E+13,27.4021,433.909,295.79
1.00E+13,65.6284,953.848,217.851
1.00E+13,201.037,209.239,606.307
1.00E+13,95.526,624.751,363.944
1.00E+13,66.6129,118.89,765.838
1.00E+13,98.1843,54.7411,804.736
1.00E+13,27.5634,812.218,408.894
1.00E+13,21.0212,807.804,287.885
1.00E+13,15.0721,689.193,908.568
1.00E+13,101.07,771.265,24.5486
1.00E+13,163.549,796.136,29.3401
1.00E+13,126.719,309.858,880.034
1.00E+13,474.203,482.221,367.802
1.00E+13,422.916,910.691,724.304
1.00E+13,19.2764,163.964,731.956
1.00E+13,138.635,743.126,711.681
1.00E+13,234.383,705.838,638.974
1.00E+13,314.712,270.1,358.17
1.00E+13,260.542,997.279,956.561
1.00E+13,324.366,719.041,898.671
1.00E+13,379.671,243.498,556.16
1.00E+13,179.169,416.008,169.631
1.00E+13,682.475,507.908,782.414
1.00E+13,478.312,408.161,978.759
1.00E+13,496.766,129.782,174.817
1.00E+13,474.668,750.165,13.7554
1.00E+13,373.745,709.365,324.329
1.00E+13,500.378,55.5724,181.288
1.00E+13,447.871,614.957,637.901
1.00E+13,761.63,553.146,348.046
1.00E+13,496.605,815.458,768.931
1.00E+13,805.728,26.9461,575.189
1.00E+13,852.394,29.6073,854.934
1.00E+13,507.576,669.261,204.206
1.00E+13,576.363,167.039,436.29
1.00E+13,512.477,816.494,206.633
1.00E+13,502.92,504.358,881.978
1.00E+13,317.373,864.233,677.655
1.00E+13,378.912,909.098,232.703
1.00E+13,345.085,930.252,920.825
1.00E+13,624.95,693.743,55.3215
1.00E+13,698.805,798.079,498.412
1.00E+13,445.838,46.9007,922.749
1.00E+13,628.032,191.352,883.386
1.00E+13,723.65,287.83,425.681
1.00E+13,649.015,862.178,214.955
1.00E+13,716.618,287.613,925.211
1.00E+13,783.506,58.2838,138.82
1.00E+13,763.048,948.159,445.578
1.00E+13,853.169,128.876,898.844
1.00E+13,874.01,222.231,697.713
1.00E+13,779.636,513.773,122.548
1.00E+13,550.772,902.844,70.0059
1.00E+13,825.555,620.053,287.777
1.00E+13,876.569,103.667,420.143
1.00E+13,852.452,549.313,439.401
1.00E+13,885.662,291.529,408.38
1.00E+13,957.222,164.052,996.968
1.00E+13,859.586,896.697,530.675
1.00E+13,613.518,937.169,960.936
1.00E+13,995.778,570.858,469.985
1.00E+13,974.916,470.813,309.908
1.00E+13,981.562,543.293,356.059
1.00E+13,962.427,958.646,226.523
1.00E+13,818.706,545.889,954.956
1.00E+13,51.4564,65.5958,803.071
1.00E+13,1.66463,175.875,84.094
1.00E+13,11.3688,80.9535,514.1
1.00E+13,82.1312,710.781,503.67
1.00E+13,11.7153,966.604,531.3
1.00E+13,329.982,283.858,363.825
1.00E+13,1.88644,929.203,238.969
1.00E+13,188.779,355.446,30.6697
1.00E+13,104.19,68.8522,823.862
1.00E+13,290.406,159.67,53.1487
1.00E+13,421.719,470.043,573.617
1.00E+13,171.49,779.058,948.565
1.00E+13,153.867,902.476,109.505
1.00E+13,163.916,878.876,583.961
1.00E+13,154.982,559.284,712.249
1.00E+13,236.301,144.359,852.853
1.00E+13,410.5,866.085,908.756
1.00E+13,473.878,911.526,374.96
1.00E+13,352.487,311.571,589.406
1.00E+13,243.721,415.179,681.226
1.00E+13,290.969,932.457,890.042
1.00E+13,349.588,601.335,617.924
1.00E+13,367.435,265.444,552.888
1.00E+13,342.645,444.448,118.797
1.00E+13,693.417,121.5,266.24
1.00E+13,352.812,200.928,811.212
1.00E+13,337.321,511.342,380.607
1.00E+13,415.623,461.175,356.71
1.00E+13,421.597,367.879,365.018
1.00E+13,687.623,768.399,295.811
1.00E+13,493.48,167.271,540.665
1.00E+13,432.726,960.957,673.401
1.00E+13,550.277,123.298,197.892
1.00E+13,774.727,420.736,334.752
1.00E+13,551.179,276.274,522.539
1.00E+13,437.855,892.467,952.619
1.00E+13,558.648,697.352,427.284
1.00E+13,547.067,112.08,63.8615
1.00E+13,842.879,61.4197,136.191
1.00E+13,543.626,364.115,975.275
1.00E+13,878.858,287.909,278.336
1.00E+13,817.458,345.776,40.3094
1.00E+13,628.039,56.9305,69.651
1.00E+13,582.09,530.042,888.842
1.00E+13,899.964,565.739,413.436
1.00E+13,569.194,841.593,877.55
1.00E+13,347.343,868.148,761.195
1.00E+13,577.637,869.557,785.32
1.00E+13,679.605,327.567,468.523
1.00E+13,499.698,356.538,190.685
1.00E+13,674.03,414.293,35.5194
1.00E+13,792.296,188.515,493.753
1.00E+13,471.776,599.706,875.063
1.00E+13,948.162,584.955,813.084
1.00E+13,741.919,814.545,244.378
1.00E+13,705.283,784.846,323.507
1.00E+13,731.881,832.538,534.438
1.00E+13,775.937,433.448,439.899
1.00E+13,544.847,830.777,564.976
1.00E+13,714.738,805.842,859.319
1.00E+13,998.757,254.249,163.791
1.00E+13,898.835,326.413,973.635
1.00E+13,631.462,794.075,768.455
1.00E+13,828.289,519.694,360.801
1.00E+13,922.503,711.271,165.593
1.00E+13,901.923,326.45,274.216
1.00E+13,928.965,234.632,979.652
1.00E+13,927.112,574.997,438.238
1.00E+13,843.799,153.267,210.075
1.00E+13,832.272,208.162,227.111
1.00E+13,896.541,619.31,320.433
1.00E+13,999.134,51.6351,344.812
1.00E+13,916.766,159.269,203.412
1.00E+13,987.973,288.298,671.833
1.00E+13,995.062,372.617,755.555
1.00E+13,50.8425,752.965,2.94454
1.00E+13,132.485,362.308,434.381
1.00E+13,11.1068,379.372,483.85
1.00E+13,168.039,537.167,130.441
1.00E+13,8.77269,874.094,54.3928
1.00E+13,171.268,977.693,488.305
1.00E+13,276.185,689.523,570.24
1.00E+13,268.598,869.795,197.284
1.00E+13,39.3406,639.198,563.784
1.00E+13,236.227,636.78,53.8853
1.00E+13,326.969,64.5775,854.705
1.00E+13,106.228,311.142,492.054
1.00E+13,640.588,492.571,489.466
1.00E+13,488.578,357.381,545.921
1.00E+13,316.862,786.036,392.498
1.00E+13,661.59,882.647,505.191
1.00E+13,267.752,45.4473,468.471
1.00E+13,330.488,994.049,197.165
1.00E+13,383.12,972.093,970.981
1.00E+13,422.255,989.148,769.502
1.00E+13,254.357,674.758,960.556
1.00E+13,578.306,224.94,905.682
1.00E+13,491.621,831.822,432.723
1.00E+13,521.772,698.771,621.104
1.00E+13,338.924,100.445,76.4164
1.00E+13,592.678,696.892,902.939
1.00E+13,554.322,77.5797,198.869
1.00E+13,587.138,44.0053,508.835
1.00E+13,802.244,307.221,312.882
1.00E+13,576.089,326.755,238.818
1.00E+13,597.676,840.22,204.632
1.00E+13,554.088,542.025,375.234
1.00E+13,327.895,937.518,545.123
1.00E+13,636.27,166.272,151.021
1.00E+13,857.086,969.029,940.994
1.00E+13,979.703,425.6,259.548
1.00E+13,962.463,538.438,340.29
1.00E+13,945.971,648.456,623.048
1.00E+13,774.153,156.579,840.111
1.00E+13,728.443,146.238,903.673
1.00E+13,518.731,224.582,34.4754
1.00E+13,503.438,304.948,801.609
1.00E+13,705.491,250.293,210.349
1.00E+13,889.522,0.68222,758.419
1.00E+13,563.092,546.333,5.54592
1.00E+13,720.565,521.442,828.645
1.00E+13,846.936,717.282,306.39
1.00E+13,609.439,52.4863,122.263
1.00E+13,856.157,737.877,579.287
1.00E+13,887.999,844.337,912.054
1.00E+13,897.476,319.292,166.697
1.00E+13,880.875,473.077,679.158
1.00E+13,990.702,56.2852,804.75
1.00E+13,963.412,880.633,852.86
1.00E+13,993.865,317.006,1.23593
1.00E+13,934.434,655.524,180.33
1.00E+13,790.214,634.277,659.54
1.00E+13,929.917,457.358,576.375
1.00E+13,4.81034,404.911,930.625
1.00E+13,172.233,167.228,18.2054
1.00E+13,350.378,372.41,565.9
1.00E+13,386.738,317.213,933.803
1.00E+13,36.2197,674.888,712.878
1.00E+13,376.209,420.316,621.799
1.00E+13,95.011,646.891,324.494
1.00E+13,324.438,951.364,116.795
1.00E+13,105.706,984.976,511.774
1.00E+13,418.64,325.657,167.235
1.00E+13,281.183,233.021,330.011
1.00E+13,298.874,458.973,341.016
1.00E+13,292.365,885.891,764.095
1.00E+13,234.917,185.648,232.93
1.00E+13,394.337,22.2708,469.448
1.00E+13,528.907,421.147,331.414
1.00E+13,372.704,687.795,571.59
1.00E+13,328.2,278.956,437.871
1.00E+13,243.558,839.298,681.477
1.00E+13,358.128,324.466,8.35073
1.00E+13,355.851,421.438,981.136
1.00E+13,306.542,840.03,644.08
1.00E+13,399.721,820.53,958.477
1.00E+13,321.797,961.197,368.449
1.00E+13,335.484,891.804,604.557
1.00E+13,452.21,716.92,756.947
1.00E+13,407.68,887.731,495.325
1.00E+13,493.76,998.345,692.595
1.00E+13,425.308,90.434,911.553
1.00E+13,329.174,952.822,712.008
1.00E+13,457.131,384.683,17.6
1.00E+13,451.039,411.439,403.444
1.00E+13,550.619,306.351,664.636
1.00E+13,474.7,920.32,601.312
1.00E+13,329.607,186.217,357.308
1.00E+13,544.066,670.309,415.801
1.00E+13,589.657,272.071,120.287
1.00E+13,661.608,289.091,930.064
1.00E+13,659.593,367.872,468.988
1.00E+13,814.886,751.212,986.041
1.00E+13,308.014,879.69,826.082
1.00E+13,828.685,853.659,684.512
1.00E+13,663.635,383.384,234.383
1.00E+13,658.621,184.618,569.77
1.00E+13,508.473,970.95,391.668
1.00E+13,647.162,188.902,40.1602
1.00E+13,736.9,391.437,448.905
1.00E+13,628.06,865.466,835.713
1.00E+13,560.659,50.09,751.324
1.00E+13,789.441,62.1989,87.1428
1.00E+13,670.358,869.446,925.058
1.00E+13,780.271,115.971,76.4032
1.00E+13,895.643,490.843,371.074
1.00E+13,741.316,627.108,397.692
1.00E+13,796.662,603.727,68.7195
1.00E+13,801.907,374.183,119.748
1.00E+13,825.937,456.97,982.684
1.00E+13,847.866,285.417,293.381
1.00E+13,689.971,592.05,974.805
1.00E+13,804.77,530.675,137.359
1.00E+13,883.439,664.675,798.071
1.00E+13,833.858,656.402,957.235
1.00E+13,955.676,97.3447,520.31
1.00E+13,917.038,182.947,384.251
1.00E+13,120.176,274.401,471.149
1.00E+13,140.312,280.76,488.532
1.00E+13,112.354,460.759,413.72
1.00E+13,104.897,720.261,884.95
1.00E+13,268.177,340.265,689.805
1.00E+13,45.8615,262.646,450.022
1.00E+13,17.857,732.463,67.6422
1.00E+13,13.2266,191.165,832.065
1.00E+13,13.7202,888.11,31.9225
1.00E+13,162.983,284.615,343.03
1.00E+13,168.789,146.378,521.21
1.00E+13,129.164,78.8716,235.23
1.00E+13,333.914,963.953,863.878
1.00E+13,140.107,71.0838,263.841
1.00E+13,178.923,539.945,889.189
1.00E+13,189.016,230.895,954.231
1.00E+13,471.014,547.158,39.2381
1.00E+13,129.574,402.148,524.48
1.00E+13,295.087,119.25,944.211
1.00E+13,567.111,99.264,599.938
1.00E+13,292.839,646.908,318.759
1.00E+13,522.685,326.457,789.15
1.00E+13,281.102,648.724,294.014
1.00E+13,539.301,724.325,56.8854
1.00E+13,560.3,846.902,321.622
1.00E+13,202.739,780.605,524.483
1.00E+13,372.53,508.355,676.063
1.00E+13,219.647,778.371,123.687
1.00E+13,687.742,155.825,70.8822
1.00E+13,391.398,413.426,583.534
1.00E+13,158.507,877.413,152.896
1.00E+13,129.858,908.572,282.845
1.00E+13,253.944,753.396,519.682
1.00E+13,794.505,796.028,881.819
1.00E+13,575.104,177.686,73.8627
1.00E+13,880.461,186.628,338.861
1.00E+13,582.957,451.335,535.916
1.00E+13,685.923,164.008,515.477
1.00E+13,392.129,590.577,307.395
1.00E+13,895.203,511.866,16.9591
1.00E+13,306.248,769.92,318.808
1.00E+13,502.376,457.049,190.054
1.00E+13,560.988,834.638,34.4828
1.00E+13,631.626,36.9906,150.928
1.00E+13,964.742,126.691,412.211
1.00E+13,673.627,920.794,662.902
1.00E+13,995.647,914.466,709.903
1.00E+13,781.779,154.827,911.094
1.00E+13,742.07,475.812,216.657
1.00E+13,559.698,431.377,865.321
1.00E+13,752.901,619.076,540.621
1.00E+13,760.899,438.651,120.022
1.00E+13,856.094,463.308,94.2583
1.00E+13,714.382,404.448,651.359
1.00E+13,758.516,965.543,479.636
1.00E+13,805.577,67.9638,283.838
1.00E+13,741.42,691.554,264.788
1.00E+13,881.779,146.068,51.4135
1.00E+13,860.814,955.854,99.9649
1.00E+13,894.917,974.267,321.302
1.00E+13,942.277,6.19643,331.204
1.00E+13,977.232,787.739,398.33
1.00E+13,772.027,84.7913,325.336
1.00E+13,925.559,804.88,481.092
1.00E+13,983.614,381.866,530.329
1.00E+13,973.252,437.104,750.008
1.00E+13,702.509,311.552,417.373
1.00E+13,968.028,604.018,862.753
1.00E+13,908.875,704.575,675.593
1.00E+13,882.032,53.4645,854.348
1.00E+13,904.473,975.405,41.0901
1.00E+13,14.9932,31.8451,524.077
1.00E+13,74.8135,940.963,217.548
1.00E+13,137.473,121.558,268.038
1.00E+13,177.718,252.519,83.6525
1.00E+13,210.772,212.757,284.761
1.00E+13,98.4935,27.0122,849.654
1.00E+13,54.8627,328.742,271.005
1.00E+13,35.0699,248.568,962.439
1.00E+13,56.9582,865.603,151.496
1.00E+13,26.1671,937.741,204.332
1.00E+13,96.7298,477.85,997.813
1.00E+13,336.961,601.567,266.412
1.00E+13,51.8467,898.127,223.46
1.00E+13,337.97,837.769,493.682
1.00E+13,194.409,708.435,103.107
1.00E+13,175.358,770.24,429.525
1.00E+13,270.834,181.751,336.621
1.00E+13,245.203,151.309,535.703
1.00E+13,191.91,723.968,831.326
1.00E+13,223.807,424.592,589.244
1.00E+13,472.281,814.652,26.3722
1.00E+13,137.755,992.381,425.129
1.00E+13,87.1154,231.622,256.962
1.00E+13,573.904,93.8949,563.595
1.00E+13,513.497,15.9635,233.889
1.00E+13,524.868,249.899,350.151
1.00E+13,231.008,351.572,173.875
1.00E+13,547.418,391.896,808.305
1.00E+13,531.115,534.956,471.375
1.00E+13,215.64,957.89,912.551
1.00E+13,502.466,857.549,196.474
1.00E+13,641.395,174.57,515.703
1.00E+13,141.119,316.853,792.795
1.00E+13,357.963,49.4064,218.996
1.00E+13,303.698,544.587,6.44759
1.00E+13,673.3,210.757,990.124
1.00E+13,449.681,295.409,76.8522
1.00E+13,156.373,749.125,266.028
1.00E+13,499.581,607.356,165.242
1.00E+13,779.109,121.421,547.329
1.00E+13,348.079,981.227,508.891
1.00E+13,439.356,868.988,57.177
1.00E+13,280.764,751.875,531.775
1.00E+13,551.125,448.216,808.915
1.00E+13,540.141,62.6018,372.607
1.00E+13,556.225,632.856,240.542
1.00E+13,569.63,787.491,294.829
1.00E+13,367.669,775,189.834
1.00E+13,843.422,678.455,741.081
1.00E+13,582.393,634.12,401.832
1.00E+13,667.723,347.76,392.757
1.00E+13,692.748,885.323,250.716
1.00E+13,611.456,817.738,318.794
1.00E+13,646.965,681.446,120.012
1.00E+13,796.755,672.134,247.871
1.00E+13,554.553,359.227,787.198
1.00E+13,561.543,420.743,603.645
1.00E+13,724.848,104.106,975.032
1.00E+13,774.896,770.208,305.43
1.00E+13,790.621,892.199,394.009
1.00E+13,734.787,786.075,337.75
1.00E+13,836.255,809.526,102.665
1.00E+13,827.688,981.518,54.227
1.00E+13,841.356,541.652,602.267
1.00E+13,843.645,529.512,109.527
1.00E+13,920.096,486.209,462.63
1.00E+13,868.292,501.819,459.599
1.00E+13,884.507,823.886,48.5228
1.00E+13,808.506,982.623,360.94
1.00E+13,934.647,508.761,679.963
1.00E+13,758.912,876.251,761.221
1.00E+13,984.801,662.563,504.249
1.00E+13,831.386,588.247,879.212
1.00E+13,109.052,703.865,848.526
1.00E+13,129.465,812.303,898.34
1.00E+13,235.677,388.335,747.982
1.00E+13,223.069,814.209,501.803
1.00E+13,11.1281,143.305,182.414
1.00E+13,194.506,145.276,226.61
1.00E+13,4.91158,825.483,750.215
1.00E+13,70.0439,767.824,746.87
1.00E+13,180.147,499.248,859.18
1.00E+13,4.17229,667.409,536.592
1.00E+13,0.69901,667.952,566.722
1.00E+13,29.8431,698.835,566.86
1.00E+13,175.878,356.81,294.775
1.00E+13,122.639,540.001,352.16
1.00E+13,422.383,372.252,933.088
1.00E+13,144.255,448.753,827.521
1.00E+13,161.792,709.239,760.343
1.00E+13,203.434,530.521,689.597
1.00E+13,105.081,689.251,803.35
1.00E+13,454.785,917.956,263.023
1.00E+13,595.025,10.3823,489.599
1.00E+13,159.604,947.982,201.251
1.00E+13,563.506,111.963,924.117
1.00E+13,205.27,798.281,132.656
1.00E+13,65.1048,605.894,404.841
1.00E+13,286.235,867.666,302.313
1.00E+13,501.797,513.849,707.201
1.00E+13,221.801,900.917,830.907
1.00E+13,332.452,582.476,85.8087
1.00E+13,687.248,367.592,196.602
1.00E+13,300.981,699.811,65.5158
1.00E+13,404.452,225.909,511.421
1.00E+13,468.659,300.471,349.093
1.00E+13,344.995,946.797,46.7568
1.00E+13,638.453,867.078,843.172
1.00E+13,335.371,755.206,285.166
1.00E+13,799.995,246.643,221.14
1.00E+13,407.469,984.664,122.136
1.00E+13,445.064,439.003,906.629
1.00E+13,514.499,236.73,952.196
1.00E+13,437.074,361.915,821.363
1.00E+13,582.051,382.956,429.73
1.00E+13,446.171,962.482,585.269
1.00E+13,418.994,904.048,140.41
1.00E+13,821.389,205.776,785.389
1.00E+13,504.38,385.956,541.608
1.00E+13,604.29,206.035,898.444
1.00E+13,582.617,591.641,304.121
1.00E+13,872.842,826.401,335.352
1.00E+13,823.147,829.483,882.542
1.00E+13,742.5,138.842,474.179
1.00E+13,788.329,328.19,978.318
1.00E+13,620.477,395.076,575.413
1.00E+13,970.826,923.451,16.2084
1.00E+13,707.754,197.588,837.274
1.00E+13,737.125,244.195,132.691
1.00E+13,750.375,986.962,93.8288
1.00E+13,500.849,341.013,889.797
1.00E+13,833.155,95.6839,919.64
1.00E+13,747.384,320.915,41.068
1.00E+13,588.413,805.795,914.765
1.00E+13,800.967,162.68,312.645
1.00E+13,823.346,292.32,472.37
1.00E+13,842.654,284.812,608.048
1.00E+13,777.854,913.374,263.386
1.00E+13,611.649,451.03,219.275
1.00E+13,920.394,44.5083,881.363
1.00E+13,846.569,462.832,254.165
1.00E+13,803.17,985.754,655.771
1.00E+13,648.428,981.838,514.381
1.00E+13,711.965,68.231,397.998
1.00E+13,912.744,888.696,715.983
1.00E+13,902.385,406.36,178.277
1.00E+13,934.873,861.208,892.076
1.00E+13,930.92,960.191,110.754
1.00E+13,964.241,848.497,417.354
1.00E+13,945.641,745.544,686.758
1.00E+13,40.2242,95.5824,599.404
1.00E+13,66.6159,237.665,260.572
1.00E+13,265.654,48.416,644.836
1.00E+13,252.345,595.822,111.723
1.00E+13,364.512,61.068,882.816
1.00E+13,97.9169,891.19,370.205
1.00E+13,44.4003,673.284,859.89
1.00E+13,195.156,70.6843,856.197
1.00E+13,11.714,519.94,959.892
1.00E+13,174.513,259.903,480.698
1.00E+13,457.66,126.617,777.417
1.00E+13,435.178,155.07,849.571
1.00E+13,172.401,477.375,31.7052
1.00E+13,138.918,307.503,967.97
1.00E+13,297.235,305.006,655.381
1.00E+13,102.116,841.11,241.361
1.00E+13,409.491,840.063,579.123
1.00E+13,273.041,623.622,372.928
1.00E+13,268.373,892.957,7.99145
1.00E+13,80.5612,550.683,304.969
1.00E+13,297.56,459.622,419.889
1.00E+13,529.579,418.092,671.288
1.00E+13,633.791,31.6926,262.523
1.00E+13,279.639,897.194,802.278
1.00E+13,302.023,332.91,409.077
1.00E+13,377.537,663.473,972.51
1.00E+13,388.567,649.083,82.9984
1.00E+13,667.565,351.52,884.312
1.00E+13,341.399,712.761,482.709
1.00E+13,170.403,821.028,522.904
1.00E+13,407.271,410.496,310.386
1.00E+13,223.223,69.3091,658.714
1.00E+13,435.717,610.403,271.785
1.00E+13,469.769,157.182,194.857
1.00E+13,522.186,71.127,44.5548
1.00E+13,590.293,113.496,587.546
1.00E+13,746.955,966.886,719.392
1.00E+13,536.618,626.86,634.188
1.00E+13,473.875,966.7,968.433
1.00E+13,880.153,883.945,272.231
1.00E+13,603.162,142.383,454.251
1.00E+13,539.957,886.931,689.827
1.00E+13,460.271,263.749,776.085
1.00E+13,980.159,182.027,971.162
1.00E+13,728.943,694.78,738.692
1.00E+13,980.47,990.654,56.0964
1.00E+13,633.38,631.481,683.065
1.00E+13,611.561,875.987,431.511
1.00E+13,812.999,174.649,541.726
1.00E+13,726.212,664.396,787.208
1.00E+13,850.694,440.436,81.228
1.00E+13,845.85,241.823,616.756
1.00E+13,695.697,458.222,90.6952
1.00E+13,860.211,537.721,936.989
1.00E+13,882.77,767.179,29.936
1.00E+13,998.264,445.635,821.656
1.00E+13,845.916,887.946,341.589
1.00E+13,973.737,48.2635,987.048
1.00E+13,920.095,20.5381,229.945
1.00E+13,908.337,781.458,367.067
1.00E+13,732.499,295.893,422.642
1.00E+13,913.171,227.959,667.386
1.00E+13,805.806,647.403,351.87
1.00E+13,884.789,796.066,7.45303
1.00E+13,78.6512,84.905,606.795
1.00E+13,54.1744,300.906,864.396
1.00E+13,159.84,622.938,762.546
1.00E+13,198.906,879.544,453.903
1.00E+13,251.101,199.491,531.701
1.00E+13,211.219,149.158,982.706
1.00E+13,88.9502,116.655,801.009
1.00E+13,67.6979,593.743,140.762
1.00E+13,162.751,259.372,25.74
1.00E+13,71.1465,775.225,779.16
1.00E+13,74.1898,810.392,627.816
1.00E+13,60.8518,487.001,946.205
1.00E+13,132.587,13.1428,878.684
1.00E+13,369.024,951.339,96.6494
1.00E+13,182.806,639.802,397.022
1.00E+13,497.173,143.706,458.037
1.00E+13,117.848,467.476,922.667
1.00E+13,174.759,682.69,333.35
1.00E+13,117.924,511.563,443.216
1.00E+13,450.686,422.55,670.41
1.00E+13,196.572,854.791,754.852
1.00E+13,178.349,734.393,715.989
1.00E+13,139.399,714.621,12.9018
1.00E+13,231.665,276.646,628.261
1.00E+13,58.4961,198.367,841.245
1.00E+13,206.839,675.764,390.131
1.00E+13,253.544,855.074,395.776
1.00E+13,267.664,957.832,983.517
1.00E+13,298.032,515.107,856.067
